Order ID,Date,Day,Season,Customer Name,City,Region,State,Category,Sub Category,Sales,Discount,Profit,Average Temp,Holiday
OD4919,02-Oct-16,Sunday,Post-Monsoon,Esther,Cumbum,West,Tamil Nadu,"Eggs, Meat & Fish",Chicken,1408 ,0.20 ,127 ,28.3,Yes
OD4920,13-Dec-16,Tuesday,Winter,Alan,Madurai,West,Tamil Nadu,Fruits & Veggies,Fresh Vegetables,1370 ,0.10 ,233 ,26,Yes
OD4921,27-May-18,Sunday,Summer,Suresh,Pudukottai,West,Tamil Nadu,Snacks,Noodles,1135 ,0.30 ,329 ,28.3,No
OD4922,16-Nov-18,Friday,Post-Monsoon,Vince,Trichy,West,Tamil Nadu,Oil & Masala,Edible Oil & Ghee,2051 ,0.30 ,923 ,28.3,No
OD4923,25-Mar-18,Sunday,Winter,Ridhesh,Nagercoil,West,Tamil Nadu,Oil & Masala,Spices,1712 ,0.20 ,154 ,28.3,Yes
OD4924,21-Aug-18,Tuesday,Monsoon,Akash,Bodi,West,Tamil Nadu,"Eggs, Meat & Fish",Chicken,2200 ,0.30 ,396 ,28.3,No
OD4925,19-Nov-18,Monday,Post-Monsoon,Peer,Pudukottai,West,Tamil Nadu,Food Grains,Dals & Pulses,2319 ,0.20 ,533 ,29.2,No
OD4926,07-Sep-18,Friday,Monsoon,Krithika,Bodi,West,Tamil Nadu,Bakery,Breads & Buns,1160 ,0.30 ,244 ,28.3,No
OD4927,02-Oct-16,Sunday,Post-Monsoon,Ravi,Madurai,West,Tamil Nadu,Food Grains,Dals & Pulses,1306 ,0.30 ,261 ,28.3,Yes
OD4928,28-Apr-15,Tuesday,Winter,Hafiz,Perambalur,West,Tamil Nadu,Beverages,Soft Drinks,2018 ,0.20 ,161 ,28.3,No
OD4929,19-Mar-18,Monday,Winter,Verma,Cumbum,West,Tamil Nadu,Oil & Masala,Masalas,807 ,0.10 ,113 ,28.3,No
OD4930,20-Jun-16,Monday,Summer,Alan,Perambalur,West,Tamil Nadu,Fruits & Veggies,Fresh Fruits,1616 ,0.30 ,517 ,29.3,No
OD4931,24-Apr-18,Tuesday,Winter,Ramesh,Namakkal,West,Tamil Nadu,Fruits & Veggies,Organic Fruits,1012 ,0.30 ,334 ,28.3,No
OD4932,03-Nov-17,Friday,Post-Monsoon,Alan,Dindigul,West,Tamil Nadu,Snacks,Cookies,1271 ,0.30 ,191 ,28.3,No
OD4933,04-Apr-16,Monday,Winter,Ridhesh,Krishnagiri,Central,Tamil Nadu,Food Grains,Atta & Flour,885 ,0.10 ,204 ,28.3,No
OD4934,04-Apr-16,Monday,Winter,Alan,Namakkal,Central,Tamil Nadu,Food Grains,Rice,1412 ,0.30 ,127 ,28.3,No
OD4935,07-Sep-18,Friday,Monsoon,Komal,Ooty,Central,Tamil Nadu,Fruits & Veggies,Organic Fruits,1549 ,0.30 ,78 ,28.3,No
OD4936,25-Mar-17,Saturday,Winter,Sudha,Dindigul,Central,Tamil Nadu,Bakery,Biscuits,2089 ,0.20 ,919 ,28.3,No
OD4937,26-May-17,Friday,Summer,James,Namakkal,Central,Tamil Nadu,Snacks,Chocolates,1503 ,0.30 ,180 ,28.3,No
OD4938,31-Jul-18,Tuesday,Monsoon,Vinne,Bodi,Central,Tamil Nadu,Oil & Masala,Masalas,2477 ,0.20 ,595 ,28.3,No
OD4939,11-Dec-16,Sunday,Winter,Sabeela,Krishnagiri,Central,Tamil Nadu,Food Grains,Rice,1653 ,0.10 ,248 ,28.3,No
OD4940,14-Dec-18,Friday,Winter,Haseena,Ramanadhapuram,Central,Tamil Nadu,Oil & Masala,Masalas,1057 ,0.30 ,180 ,28.3,No
OD4941,01-Oct-17,Sunday,Post-Monsoon,Haseena,Viluppuram,Central,Tamil Nadu,Bakery,Breads & Buns,2223 ,0.30 ,689 ,28.3,Yes
OD4942,15-Oct-16,Saturday,Post-Monsoon,Haseena,Coimbatore,Central,Tamil Nadu,Fruits & Veggies,Organic Fruits,587 ,0.30 ,223 ,28.3,No
OD4943,10-Apr-18,Tuesday,Winter,Sundar,Karur,Central,Tamil Nadu,Fruits & Veggies,Fresh Vegetables,2498 ,0.20 ,225 ,26.3,No
OD4944,21-Nov-18,Wednesday,Post-Monsoon,Willams,Ramanadhapuram,Central,Tamil Nadu,Beverages,Soft Drinks,2434 ,0.30 ,1095 ,25.1,Yes
OD4945,30-May-17,Tuesday,Summer,Suresh,Theni,Central,Tamil Nadu,Snacks,Noodles,1939 ,0.20 ,136 ,28.3,No
OD4946,30-May-17,Tuesday,Summer,Veronica,Tenkasi,Central,Tamil Nadu,Snacks,Noodles,1062 ,0.20 ,96 ,28.3,No
OD4947,18-Dec-16,Sunday,Winter,Yusuf,Karur,East,Tamil Nadu,"Eggs, Meat & Fish",Chicken,2448 ,0.10 ,808 ,28.3,No
OD4948,14-Sep-15,Monday,Monsoon,Shree,Karur,East,Tamil Nadu,Beverages,Soft Drinks,1838 ,0.20 ,533 ,30.7,No
OD4949,17-Mar-17,Friday,Winter,Harish,Madurai,East,Tamil Nadu,Beverages,Soft Drinks,1207 ,0.30 ,241 ,28.3,No
OD4950,04-Jun-17,Sunday,Summer,Sabeela,Viluppuram,East,Tamil Nadu,"Eggs, Meat & Fish",Eggs,2230 ,0.20 ,691 ,28.3,No
OD4951,21-Jun-15,Sunday,Summer,Ravi,Dharmapuri,East,Tamil Nadu,"Eggs, Meat & Fish",Eggs,1044 ,0.20 ,84 ,28.3,No
OD4952,14-Sep-15,Monday,Monsoon,Surya,Cumbum,East,Tamil Nadu,Bakery,Cakes,755 ,0.30 ,272 ,30.7,No
OD4953,14-Sep-15,Monday,Monsoon,Veena,Tirunelveli,East,Tamil Nadu,Fruits & Veggies,Organic Vegetables,517 ,0.30 ,171 ,30.7,No
OD4954,26-Nov-15,Thursday,Post-Monsoon,Peer,Perambalur,East,Tamil Nadu,Bakery,Cakes,2390 ,0.20 ,167 ,27.3,No
OD4955,16-Nov-18,Friday,Post-Monsoon,Sudeep,Vellore,East,Tamil Nadu,"Eggs, Meat & Fish",Eggs,1693 ,0.20 ,643 ,28.3,No
OD4956,31-Jul-16,Sunday,Monsoon,Yusuf,Salem,East,Tamil Nadu,Fruits & Veggies,Organic Fruits,1238 ,0.20 ,495 ,29.6,No
OD4957,25-May-18,Friday,Summer,Alan,Chennai,East,Tamil Nadu,Bakery,Cakes,507 ,0.20 ,36 ,28.3,No
OD4958,08-May-17,Monday,Summer,Sundar,Cumbum,East,Tamil Nadu,Food Grains,Dals & Pulses,502 ,0.30 ,226 ,30.1,No
OD4959,16-Mar-18,Friday,Winter,Veronica,Nagercoil,East,Tamil Nadu,Oil & Masala,Masalas,1530 ,0.30 ,428 ,28.3,No
OD4960,03-Oct-15,Saturday,Post-Monsoon,Jonas,Perambalur,East,Tamil Nadu,"Eggs, Meat & Fish",Chicken,2042 ,0.20 ,408 ,28.3,No
OD4961,16-Mar-18,Friday,Winter,Yadav,Pudukottai,East,Tamil Nadu,Snacks,Cookies,1876 ,0.20 ,807 ,28.3,No
OD4962,06-Dec-16,Tuesday,Winter,Vinne,Ooty,East,Tamil Nadu,Snacks,Chocolates,700 ,0.20 ,70 ,28.3,No
OD4963,10-Oct-15,Saturday,Post-Monsoon,Amrish,Karur,East,Tamil Nadu,Snacks,Cookies,1638 ,0.20 ,197 ,30.2,No
OD4964,14-Jul-17,Friday,Monsoon,Esther,Nagercoil,South,Tamil Nadu,Fruits & Veggies,Fresh Vegetables,1343 ,0.30 ,282 ,29.7,No
OD4965,13-Aug-17,Sunday,Monsoon,Ram,Viluppuram,South,Tamil Nadu,Snacks,Chocolates,2268 ,0.20 ,1021 ,27.9,No
OD4966,07-Feb-17,Tuesday,Winter,Shah,Perambalur,South,Tamil Nadu,Fruits & Veggies,Organic Vegetables,2465 ,0.20 ,1085 ,32.9,No
OD4967,30-Nov-17,Thursday,Post-Monsoon,Mathew,Karur,South,Tamil Nadu,Snacks,Noodles,2187 ,0.10 ,766 ,26.8,No
OD4968,23-Oct-16,Sunday,Post-Monsoon,Haseena,Karur,South,Tamil Nadu,Oil & Masala,Masalas,1755 ,0.20 ,509 ,28.3,No
OD4969,08-Oct-15,Thursday,Post-Monsoon,Aditi,Theni,South,Tamil Nadu,Bakery,Breads & Buns,1345 ,0.20 ,565 ,31,No
OD4970,06-May-18,Sunday,Summer,Yadav,Theni,South,Tamil Nadu,Fruits & Veggies,Organic Fruits,1061 ,0.20 ,318 ,28.3,No
OD4971,08-Jul-17,Saturday,Monsoon,Sudha,Theni,South,Tamil Nadu,Fruits & Veggies,Organic Fruits,2473 ,0.30 ,717 ,30.4,No
OD4972,22-Mar-16,Tuesday,Winter,Surya,Salem,South,Tamil Nadu,"Eggs, Meat & Fish",Fish,1289 ,0.20 ,413 ,28.3,No
OD4973,23-Oct-16,Sunday,Post-Monsoon,Haseena,Tirunelveli,South,Tamil Nadu,Food Grains,Organic Staples,1303 ,0.30 ,547 ,28.3,No
OD4974,01-Dec-17,Friday,Winter,Sudha,Namakkal,South,Tamil Nadu,Beverages,Soft Drinks,2423 ,0.20 ,533 ,28.3,No
OD4975,24-Oct-17,Tuesday,Post-Monsoon,Adavan,Dindigul,West,Tamil Nadu,Beverages,Health Drinks,2348 ,0.30 ,986 ,28.3,No
OD4976,13-Sep-15,Sunday,Monsoon,Yadav,Pudukottai,West,Tamil Nadu,Bakery,Cakes,2268 ,0.20 ,476 ,30.3,No
OD4977,13-Sep-15,Sunday,Monsoon,Akash,Viluppuram,West,Tamil Nadu,Food Grains,Atta & Flour,1898 ,0.30 ,513 ,30.3,No
OD4978,16-Oct-15,Friday,Post-Monsoon,Shree,Bodi,West,Tamil Nadu,Oil & Masala,Masalas,1158 ,0.10 ,139 ,28.3,No
OD4979,11-Dec-17,Monday,Winter,Yusuf,Dindigul,West,Tamil Nadu,Oil & Masala,Masalas,1541 ,0.20 ,601 ,25.4,No
OD4980,13-Sep-15,Sunday,Monsoon,Haseena,Viluppuram,West,Tamil Nadu,Fruits & Veggies,Organic Fruits,2388 ,0.30 ,215 ,30.3,No
OD4981,05-Apr-16,Tuesday,Winter,Alan,Tirunelveli,West,Tamil Nadu,Food Grains,Dals & Pulses,2484 ,0.20 ,869 ,28.3,No
OD4982,02-Nov-16,Wednesday,Post-Monsoon,Adavan,Madurai,West,Tamil Nadu,Oil & Masala,Spices,917 ,0.20 ,183 ,28.3,No
OD4983,30-Mar-18,Friday,Winter,Alan,Madurai,West,Tamil Nadu,Food Grains,Rice,1123 ,0.30 ,56 ,28.3,Yes
OD4984,31-Oct-16,Monday,Post-Monsoon,Veronica,Cumbum,West,Tamil Nadu,Snacks,Cookies,1646 ,0.40 ,247 ,28.1,Yes
OD4985,04-Sep-17,Monday,Monsoon,Vidya,Karur,West,Tamil Nadu,Oil & Masala,Masalas,1532 ,0.30 ,92 ,28.3,Yes
OD4986,11-Sep-18,Tuesday,Monsoon,Muneer,Viluppuram,West,Tamil Nadu,Food Grains,Atta & Flour,2261 ,0.30 ,972 ,28.3,No
OD4987,20-Dec-15,Sunday,Winter,Shree,Dharmapuri,West,Tamil Nadu,Bakery,Breads & Buns,2139 ,0.20 ,642 ,28.3,No
OD4988,21-Jul-18,Saturday,Monsoon,Sudha,Tirunelveli,West,Tamil Nadu,Oil & Masala,Spices,1836 ,0.30 ,386 ,28.3,No
OD4989,21-Nov-16,Monday,Post-Monsoon,Roshan,Dindigul,Central,Tamil Nadu,Fruits & Veggies,Fresh Vegetables,874 ,0.30 ,254 ,28.3,No
OD4990,21-Nov-16,Monday,Post-Monsoon,Roshan,Kanyakumari,Central,Tamil Nadu,Snacks,Chocolates,640 ,0.20 ,45 ,28.3,No
OD4991,03-Mar-17,Friday,Winter,Aditi,Kanyakumari,Central,Tamil Nadu,"Eggs, Meat & Fish",Fish,1868 ,0.30 ,616 ,28.3,No
OD4992,12-Oct-16,Wednesday,Post-Monsoon,Yadav,Ooty,Central,Tamil Nadu,Oil & Masala,Edible Oil & Ghee,726 ,0.30 ,36 ,28.3,Yes
OD4993,07-Sep-15,Monday,Monsoon,Vidya,Dindigul,Central,Tamil Nadu,Bakery,Cakes,723 ,0.30 ,72 ,33.2,No
OD4994,12-Oct-16,Wednesday,Post-Monsoon,Aditi,Chennai,Central,Tamil Nadu,"Eggs, Meat & Fish",Mutton,2226 ,0.20 ,200 ,28.3,Yes
OD4995,23-Jul-18,Monday,Monsoon,Yadav,Bodi,Central,Tamil Nadu,Snacks,Cookies,1512 ,0.10 ,106 ,33.1,No
OD4996,20-Jul-16,Wednesday,Monsoon,Arvind,Nagercoil,Central,Tamil Nadu,Beverages,Health Drinks,959 ,0.20 ,201 ,29.3,No
OD4997,10-Sep-18,Monday,Monsoon,Aditi,Cumbum,Central,Tamil Nadu,Fruits & Veggies,Fresh Fruits,894 ,0.20 ,232 ,28.8,No
OD4998,23-Apr-18,Monday,Winter,Rumaiza,Krishnagiri,Central,Tamil Nadu,"Eggs, Meat & Fish",Mutton,2474 ,0.20 ,272 ,28.3,No
OD4999,09-Dec-18,Sunday,Winter,Muneer,Chennai,Central,Tamil Nadu,Fruits & Veggies,Organic Vegetables,1794 ,0.20 ,700 ,28.3,No
OD5000,10-Sep-18,Monday,Monsoon,Arutra,Kanyakumari,Central,Tamil Nadu,Snacks,Cookies,2280 ,0.30 ,821 ,28.8,No
OD5001,24-Nov-15,Tuesday,Post-Monsoon,Suresh,Virudhunagar,Central,Tamil Nadu,Fruits & Veggies,Organic Vegetables,2389 ,0.20 ,908 ,26.9,No
OD5002,03-Aug-17,Thursday,Monsoon,Veena,Tirunelveli,Central,Tamil Nadu,Fruits & Veggies,Fresh Fruits,536 ,0.20 ,209 ,28.3,No
OD5003,24-Nov-17,Friday,Post-Monsoon,Vidya,Ramanadhapuram,Central,Tamil Nadu,Food Grains,Organic Staples,669 ,0.10 ,294 ,28.3,Yes
OD5004,28-Oct-18,Sunday,Post-Monsoon,Yadav,Chennai,Central,Tamil Nadu,Oil & Masala,Spices,600 ,0.30 ,72 ,28.3,No
OD5005,28-Oct-18,Sunday,Post-Monsoon,Komal,Karur,Central,Tamil Nadu,Beverages,Soft Drinks,2235 ,0.10 ,894 ,28.3,No
OD5006,12-Jul-16,Tuesday,Monsoon,Vidya,Trichy,Central,Tamil Nadu,Snacks,Chocolates,1053 ,0.30 ,442 ,28.3,No
OD5007,02-Sep-15,Wednesday,Monsoon,Alan,Chennai,Central,Tamil Nadu,Beverages,Soft Drinks,932 ,0.20 ,317 ,28.3,No
OD5008,17-Oct-15,Saturday,Post-Monsoon,Adavan,Dindigul,Central,Tamil Nadu,Snacks,Chocolates,1203 ,0.30 ,325 ,28.3,No
OD5009,24-Nov-17,Friday,Post-Monsoon,Yusuf,Coimbatore,Central,Tamil Nadu,Bakery,Breads & Buns,542 ,0.20 ,81 ,28.3,Yes
OD5010,18-Jul-17,Tuesday,Monsoon,Malik,Salem,Central,Tamil Nadu,Fruits & Veggies,Fresh Fruits,2079 ,0.20 ,520 ,28.3,No
OD5011,28-Jun-17,Wednesday,Summer,Vince,Ooty,Central,Tamil Nadu,Snacks,Noodles,1394 ,0.20 ,237 ,32.6,No
OD5012,19-Dec-16,Monday,Winter,Ganesh,Ramanadhapuram,Central,Tamil Nadu,Oil & Masala,Spices,2310 ,0.20 ,601 ,28.3,No
OD5013,12-Jul-15,Sunday,Monsoon,Peer,Karur,Central,Tamil Nadu,"Eggs, Meat & Fish",Fish,1431 ,0.20 ,286 ,26.8,No
OD5014,16-Dec-15,Wednesday,Winter,Ravi,Trichy,Central,Tamil Nadu,Food Grains,Dals & Pulses,1975 ,0.20 ,849 ,28.3,No
OD5015,12-Jul-16,Tuesday,Monsoon,Peer,Karur,Central,Tamil Nadu,"Eggs, Meat & Fish",Fish,864 ,0.30 ,86 ,28.3,No
OD5016,17-Nov-18,Saturday,Post-Monsoon,Mathew,Kanyakumari,Central,Tamil Nadu,Oil & Masala,Edible Oil & Ghee,1985 ,0.10 ,397 ,27.6,No
OD5017,03-Jan-16,Sunday,Winter,Alan,Viluppuram,Central,Tamil Nadu,"Eggs, Meat & Fish",Mutton,1371 ,0.30 ,192 ,28.3,No
OD5018,10-Sep-17,Sunday,Monsoon,Shah,Ooty,Central,Tamil Nadu,"Eggs, Meat & Fish",Eggs,777 ,0.30 ,342 ,28.3,No
OD5019,23-Oct-18,Tuesday,Post-Monsoon,Muneer,Vellore,Central,Tamil Nadu,Food Grains,Rice,2330 ,0.20 ,1002 ,28.3,No
OD5020,09-Feb-16,Tuesday,Winter,Arvind,Chennai,Central,Tamil Nadu,Fruits & Veggies,Fresh Vegetables,547 ,0.20 ,153 ,29.4,No
OD5021,12-Aug-17,Saturday,Monsoon,Ravi,Pudukottai,Central,Tamil Nadu,Beverages,Health Drinks,839 ,0.20 ,159 ,28.3,No
OD5022,12-Jul-16,Tuesday,Monsoon,Suresh,Namakkal,Central,Tamil Nadu,Snacks,Noodles,1848 ,0.20 ,462 ,28.3,No
OD5023,14-Jul-17,Friday,Monsoon,Surya,Krishnagiri,Central,Tamil Nadu,Fruits & Veggies,Fresh Fruits,1018 ,0.10 ,244 ,29.7,No
OD5024,26-May-16,Thursday,Summer,Adavan,Coimbatore,Central,Tamil Nadu,Fruits & Veggies,Fresh Fruits,2117 ,0.30 ,127 ,28.3,No
OD5025,11-Oct-16,Tuesday,Post-Monsoon,Vinne,Cumbum,East,Tamil Nadu,"Eggs, Meat & Fish",Eggs,1055 ,0.30 ,95 ,28.3,Yes
OD5026,15-Sep-18,Saturday,Monsoon,Arutra,Tirunelveli,East,Tamil Nadu,Oil & Masala,Spices,1089 ,0.30 ,142 ,30.3,No
OD5027,18-Jul-16,Monday,Monsoon,James,Bodi,East,Tamil Nadu,Bakery,Biscuits,2321 ,0.10 ,975 ,29.7,No
OD5028,15-Jul-18,Sunday,Monsoon,Yusuf,Coimbatore,East,Tamil Nadu,Oil & Masala,Masalas,840 ,0.30 ,361 ,31.8,No
OD5029,06-Sep-17,Wednesday,Monsoon,Sudeep,Dindigul,East,Tamil Nadu,Oil & Masala,Edible Oil & Ghee,1317 ,0.30 ,224 ,33.2,No
OD5030,09-Nov-16,Wednesday,Post-Monsoon,Veronica,Ooty,East,Tamil Nadu,Fruits & Veggies,Fresh Fruits,2186 ,0.20 ,547 ,28.8,No
OD5031,23-Nov-16,Wednesday,Post-Monsoon,Hussain,Pudukottai,East,Tamil Nadu,Beverages,Health Drinks,2483 ,0.20 ,745 ,28.3,No
OD5032,05-Nov-18,Monday,Post-Monsoon,Yusuf,Tirunelveli,East,Tamil Nadu,Oil & Masala,Masalas,558 ,0.30 ,61 ,28.3,No
OD5033,28-Sep-16,Wednesday,Monsoon,Komal,Tenkasi,East,Tamil Nadu,Fruits & Veggies,Fresh Vegetables,1290 ,0.30 ,503 ,27.5,No
OD5034,17-Mar-18,Saturday,Winter,Roshan,Bodi,East,Tamil Nadu,Food Grains,Dals & Pulses,1699 ,0.30 ,102 ,27.5,No
OD5035,11-Jun-17,Sunday,Summer,Shree,Salem,East,Tamil Nadu,"Eggs, Meat & Fish",Eggs,637 ,0.30 ,248 ,25.7,No
OD5036,05-Mar-15,Thursday,Winter,Roshan,Tirunelveli,East,Tamil Nadu,Snacks,Chocolates,948 ,0.40 ,76 ,31.1,No
OD5037,01-Dec-17,Friday,Winter,Krithika,Nagercoil,East,Tamil Nadu,Bakery,Cakes,1766 ,0.20 ,318 ,28.3,No
OD5038,27-Aug-17,Sunday,Monsoon,Ridhesh,Chennai,East,Tamil Nadu,"Eggs, Meat & Fish",Fish,797 ,0.20 ,136 ,29.1,No
OD5039,31-Mar-18,Saturday,Winter,Vinne,Viluppuram,East,Tamil Nadu,Snacks,Chocolates,1002 ,0.20 ,200 ,28.3,No
OD5040,09-Oct-16,Sunday,Post-Monsoon,Komal,Ramanadhapuram,East,Tamil Nadu,Beverages,Health Drinks,633 ,0.20 ,152 ,29.3,Yes
OD5041,12-May-18,Saturday,Summer,Ravi,Viluppuram,East,Tamil Nadu,"Eggs, Meat & Fish",Chicken,887 ,0.40 ,302 ,26.2,No
OD5042,09-Nov-16,Wednesday,Post-Monsoon,Kumar,Bodi,East,Tamil Nadu,"Eggs, Meat & Fish",Fish,1768 ,0.20 ,336 ,28.8,No
OD5043,20-Jul-17,Thursday,Monsoon,Sudeep,Krishnagiri,East,Tamil Nadu,Food Grains,Dals & Pulses,2274 ,0.20 ,750 ,32.1,No
OD5044,26-Nov-18,Monday,Post-Monsoon,Yusuf,Salem,East,Tamil Nadu,Food Grains,Atta & Flour,2405 ,0.20 ,794 ,28.3,No
OD5045,04-Dec-16,Sunday,Winter,Esther,Coimbatore,East,Tamil Nadu,Fruits & Veggies,Fresh Fruits,2395 ,0.30 ,1054 ,28.3,No
OD5046,11-Jul-18,Wednesday,Monsoon,Sheeba,Coimbatore,East,Tamil Nadu,Food Grains,Rice,1597 ,0.20 ,351 ,27.4,No
OD5047,17-Mar-18,Saturday,Winter,Yusuf,Chennai,East,Tamil Nadu,"Eggs, Meat & Fish",Eggs,1673 ,0.20 ,368 ,27.5,No
OD5048,14-Nov-15,Saturday,Post-Monsoon,Ramesh,Pudukottai,East,Tamil Nadu,Fruits & Veggies,Organic Vegetables,1211 ,0.30 ,266 ,28.3,No
OD5049,17-Mar-18,Saturday,Winter,Arutra,Pudukottai,East,Tamil Nadu,Oil & Masala,Masalas,1890 ,0.40 ,378 ,27.5,No
OD5050,22-Sep-18,Saturday,Monsoon,Ganesh,Namakkal,East,Tamil Nadu,Snacks,Cookies,781 ,0.20 ,352 ,28.3,No
OD5051,19-Sep-16,Monday,Monsoon,Mathew,Namakkal,East,Tamil Nadu,Food Grains,Rice,1097 ,0.20 ,461 ,30.7,No
OD5052,27-Dec-17,Wednesday,Winter,Veena,Tirunelveli,East,Tamil Nadu,Fruits & Veggies,Organic Fruits,1140 ,0.30 ,114 ,28.3,No
OD5053,31-Mar-17,Friday,Winter,Veronica,Ooty,East,Tamil Nadu,Food Grains,Atta & Flour,2227 ,0.20 ,690 ,28.3,No
OD5054,22-Sep-18,Saturday,Monsoon,Ram,Pudukottai,East,Tamil Nadu,Food Grains,Atta & Flour,2190 ,0.20 ,175 ,28.3,No
OD5055,05-Dec-16,Monday,Winter,James,Ramanadhapuram,East,Tamil Nadu,Beverages,Health Drinks,1710 ,0.20 ,103 ,28.3,No
OD5056,27-Jan-18,Saturday,Winter,Amy,Kanyakumari,East,Tamil Nadu,Beverages,Health Drinks,583 ,0.20 ,47 ,28.3,No
OD5057,26-Mar-16,Saturday,Winter,Peer,Nagercoil,East,Tamil Nadu,Fruits & Veggies,Organic Vegetables,543 ,0.20 ,244 ,28.3,No
OD5058,25-Sep-18,Tuesday,Monsoon,Komal,Pudukottai,East,Tamil Nadu,"Eggs, Meat & Fish",Mutton,1887 ,0.30 ,547 ,28.3,No
OD5059,16-Jun-18,Saturday,Summer,Jackson,Madurai,East,Tamil Nadu,"Eggs, Meat & Fish",Fish,2421 ,0.30 ,920 ,31.6,Yes
OD5060,09-Sep-15,Wednesday,Monsoon,Sabeela,Tirunelveli,East,Tamil Nadu,Oil & Masala,Masalas,2097 ,0.20 ,734 ,28.3,No
OD5061,27-Jan-16,Wednesday,Winter,Sudeep,Dindigul,East,Tamil Nadu,Beverages,Soft Drinks,2410 ,0.30 ,458 ,28.3,No
OD5062,09-Sep-15,Wednesday,Monsoon,Surya,Ooty,East,Tamil Nadu,Oil & Masala,Spices,1947 ,0.20 ,195 ,28.3,No
OD5063,13-Jul-18,Friday,Monsoon,Anu,Nagercoil,East,Tamil Nadu,Oil & Masala,Spices,2466 ,0.30 ,296 ,28.3,No
OD5064,26-Sep-16,Monday,Monsoon,Verma,Theni,East,Tamil Nadu,Food Grains,Organic Staples,884 ,0.20 ,177 ,31.2,No
OD5065,01-Dec-15,Tuesday,Winter,Sudha,Virudhunagar,East,Tamil Nadu,Snacks,Cookies,672 ,0.30 ,114 ,28.3,No
OD5066,18-Nov-15,Wednesday,Post-Monsoon,Esther,Theni,East,Tamil Nadu,Fruits & Veggies,Fresh Fruits,1068 ,0.30 ,331 ,25.7,No
OD5067,19-Jan-18,Friday,Winter,Amy,Dharmapuri,East,Tamil Nadu,Fruits & Veggies,Fresh Vegetables,2126 ,0.30 ,425 ,28.3,No
OD5068,24-Aug-16,Wednesday,Monsoon,Arvind,Karur,East,Tamil Nadu,Bakery,Biscuits,865 ,0.10 ,234 ,31.2,No
OD5069,27-Jan-18,Saturday,Winter,Veronica,Theni,East,Tamil Nadu,Beverages,Health Drinks,1303 ,0.20 ,222 ,28.3,No
OD5070,09-Jul-16,Saturday,Monsoon,Kumar,Chennai,East,Tamil Nadu,Oil & Masala,Spices,830 ,0.20 ,349 ,30.6,No
OD5071,31-Mar-17,Friday,Winter,Vince,Krishnagiri,East,Tamil Nadu,Oil & Masala,Spices,795 ,0.20 ,127 ,28.3,No
OD5072,14-Nov-17,Tuesday,Post-Monsoon,Rumaiza,Madurai,East,Tamil Nadu,Bakery,Biscuits,2292 ,0.30 ,229 ,25.7,No
OD5073,27-Jan-16,Wednesday,Winter,Adavan,Ooty,East,Tamil Nadu,Snacks,Cookies,1087 ,0.20 ,174 ,28.3,No
OD5074,30-Apr-16,Saturday,Winter,Anu,Kanyakumari,East,Tamil Nadu,Snacks,Chocolates,2043 ,0.20 ,143 ,28.3,No
OD5075,14-Nov-17,Tuesday,Post-Monsoon,Ganesh,Perambalur,South,Tamil Nadu,Bakery,Biscuits,860 ,0.20 ,206 ,25.7,No
OD5076,16-Dec-15,Wednesday,Winter,Amy,Cumbum,South,Tamil Nadu,Bakery,Cakes,846 ,0.40 ,42 ,28.3,No
OD5077,09-Dec-18,Sunday,Winter,Mathew,Theni,South,Tamil Nadu,Bakery,Biscuits,565 ,0.30 ,62 ,28.3,No
OD5078,05-Dec-17,Tuesday,Winter,Shah,Tirunelveli,South,Tamil Nadu,"Eggs, Meat & Fish",Eggs,1464 ,0.40 ,146 ,28.3,No
OD5079,30-Apr-15,Thursday,Winter,Vinne,Trichy,South,Tamil Nadu,Oil & Masala,Spices,760 ,0.30 ,281 ,28.3,No
OD5080,06-Aug-15,Thursday,Monsoon,Verma,Vellore,South,Tamil Nadu,"Eggs, Meat & Fish",Chicken,2426 ,0.20 ,970 ,28.3,No
OD5081,17-Feb-18,Saturday,Winter,Alan,Cumbum,South,Tamil Nadu,Snacks,Noodles,1050 ,0.20 ,473 ,28.3,No
OD5082,23-Sep-18,Sunday,Monsoon,Anu,Coimbatore,South,Tamil Nadu,Snacks,Chocolates,868 ,0.30 ,148 ,28.3,No
OD5083,09-Dec-18,Sunday,Winter,Amy,Salem,South,Tamil Nadu,Fruits & Veggies,Organic Vegetables,1265 ,0.30 ,392 ,28.3,No
OD5084,02-Feb-17,Thursday,Winter,Ganesh,Theni,South,Tamil Nadu,Fruits & Veggies,Fresh Vegetables,1949 ,0.30 ,546 ,28.3,No
OD5085,08-Nov-16,Tuesday,Post-Monsoon,Shah,Kanyakumari,South,Tamil Nadu,Food Grains,Organic Staples,2353 ,0.20 ,1012 ,31.6,No
OD5086,27-Mar-18,Tuesday,Winter,Suresh,Coimbatore,South,Tamil Nadu,Fruits & Veggies,Fresh Fruits,2200 ,0.30 ,902 ,28.3,No
OD5087,06-Dec-16,Tuesday,Winter,Vince,Nagercoil,South,Tamil Nadu,Food Grains,Dals & Pulses,2053 ,0.20 ,739 ,28.3,No
OD5088,03-Dec-18,Monday,Winter,Veronica,Tenkasi,South,Tamil Nadu,Food Grains,Atta & Flour,2325 ,0.10 ,1046 ,28.3,No
OD5089,07-Aug-18,Tuesday,Monsoon,Alan,Coimbatore,South,Tamil Nadu,"Eggs, Meat & Fish",Chicken,2415 ,0.20 ,121 ,28.3,No
